Id,Hora de inicio,Hora de finalización,Correo electrónico,Nombre,Choose your team,Have you joined the Uassist.ME team in the last six months?,How satisfied are you with the Recruitment Process?.Clear Communication,How satisfied are you with the Recruitment Process?.Steps of the process,How satisfied are you with the Recruitment Process?.Response Time,How satisfied are you with the Recruitment Process?.Customer service provided by TA,Please share your feedback on the new equipment you received.Effectiveness,Please share your feedback on the new equipment you received.Tech Support Provided (If Applicable),Please share your feedback on the new equipment you received.Response or Resolution Time,Please share your feedback on the new equipment you received.Customer Service provided by IT,Please evaluate your experience during your New Hire HR Induction?.Important   and helpful topics        ,Please evaluate your experience during your New Hire HR Induction?.Effective Communication (emails/verbal) ,Please evaluate your experience during your New Hire HR Induction?.Complete Tour of our facilities,Please evaluate your experience during your New Hire HR Induction?.Customer Service provided by People experience,Please provide feedback regarding your New Hire Training.Access to training materials,Please provide feedback regarding your New Hire Training.Quality of training content,Please provide feedback regarding your New Hire Training.Training Clarity,Please provide feedback regarding your New Hire Training.Training had the proper length ,Please provide feedback regarding your New Hire Training.Customer Service provided by L&D,Please assess the service provided by Procurement.More than one supplier option,Please assess the service provided by Procurement.Quality suppliers,Please assess the service provided by Procurement.Response or resolution time,Please assess the service provided by Procurement.Customer service provided,"Please comment on ideas you think Procurement should start, stop or continue doing:",Have you received a promotion at Uassist.ME in the last six months?,How satisfied are you with the Internal Promotions Process?.Clear Communication,How satisfied are you with the Internal Promotions Process?.Steps of the process,How satisfied are you with the Internal Promotions Process?.Response Time,How satisfied are you with the Internal Promotions Process?.Customer service provided,Have you participated in our Astronomers Program (referral program) in the last six months?,How satisfied are you with our Astronomers Program?  (referral program) .Clear Communication,How satisfied are you with our Astronomers Program?  (referral program) .Steps of the process,How satisfied are you with our Astronomers Program?  (referral program) .Response Time,How satisfied are you with our Astronomers Program?  (referral program) .Customer service provided,"Please comment on ideas you think Talent Acquisition should start, stop or continue doing:",Please assess the work equipment provided by UAM. Equipment Quality,Please assess the work equipment provided by UAM.Tech Support Provided (If Applicable),Please assess the work equipment provided by UAM.Respond or Resolution Time,Please assess the work equipment provided by UAM.Customer Service provided,Please assess the systems and tools provided by UAM.Effectiveness,Please assess the systems and tools provided by UAM.Tech Support Provided (If Applicable),Please assess the systems and tools provided by UAM.Respond or Resolution Time,Please assess the systems and tools provided by UAM.Customer Service provided,Please assess the systems and tools provided by UAM.Internet Connection,"Please comment on ideas you think IT should start, stop or continue doing:",Please assess Colabora's parking lot.Security       ,Please assess Colabora's parking lot.Quality,Please assess Colabora's parking lot.Quantity,Please assess Colabora's parking lot.Logistics,Please assess Colabora's parking lot.Chat Efficiency,Do you have any other ideas for this space?,Please assess your working space.Desk,Please assess your working space.Chairs,Please assess your working space.AC ,Please assess your working space.Power outlets ,Please assess your working space.Cleanliness,Please assess our Restrooms.Cleanliness       ,Please assess our Restrooms.Quality Toilet Paper ,Please assess our Restrooms.Quality Soap ,Please assess our Restrooms.Quality Paper towel ,Please assess our Restrooms.Trashcans ,Please assess our Restrooms.Resources availability,Please assess our Kitchenette.Chairs/Table Quality,Please assess our Kitchenette.Chairs/Table Quantity,Please assess our Kitchenette.Airflow ,Please assess our Kitchenette.Microwaves and Oven Quality,Please assess our Kitchenette.Microwaves and Oven Quantity,Please assess our Kitchenette.Fridge,Please assess our Kitchenette.Water dispenser ,Please assess our Kitchenette.Coffee Machines,Please assess our Kitchenette.Cleanliness ,Please assess our Kitchenette.Utensils/ Cupboards,Please assess our Meeting Rooms.Chairs        ,Please assess our Meeting Rooms.Table/Desks ,Please assess our Meeting Rooms.AC ,Please assess our Meeting Rooms.Whiteboards/Markers ,Please assess our Meeting Rooms.Lighting ,Please assess our Meeting Rooms.TVs/screen ,Please assess our Meeting Rooms.Audio,Have you been assigned a locker for your personal items?,Please asses the Locker you have been assigned.Location       ,Please asses the Locker you have been assigned.Quality ,Please asses the Locker you have been assigned.Size ,Please asses the Locker you have been assigned.Assignation Process,"Please comment on ideas you think Facilities should start, stop or continue doing:",How would you evaluate the process followed by finance?.Información clara y eficaz sobre la Carta de Renta,How would you evaluate the process followed by finance?.Información clara en relación con los descuentos,How would you evaluate the process followed by finance?.Información precisa y completa acerca del recálculo anual de la renta,How would you evaluate the process followed by finance?.Servicio al Cliente ,How would you evaluate the process followed by finance?.Pago de la planilla conforme al calendario,"Please comment on ideas you think Finance should start, stop or continue doing:",Have you participated in any Wellness Initiatives in the last six months?,How satisfied are you with the Wellness Activities we offer?.Effective Communication,How satisfied are you with the Wellness Activities we offer?.Registraton/Enrollment process,How satisfied are you with the Wellness Activities we offer?.Satisfaction with providers,How satisfied are you with the Wellness Activities we offer?.Customer service received from PE,PE - Select up to 3 reasons why you haven't joined wellness activities in the past 6 months.,Have you participated in any Engagement/Fun Activities in the last six months?,How satisfied are you with the Engagement Activities we offer?.Effective Communication,How satisfied are you with the Engagement Activities we offer?.Registraton/Enrollment process,How satisfied are you with the Engagement Activities we offer?.Satisfaction with providers,How satisfied are you with the Engagement Activities we offer?.Customer service received from PE,PE - Select up to 3 reasons why you haven't joined engagement activities in the past 6 months.,Have you been part of any recognition initiative in the last six months?,How satisfied are you with our recognition initiatives?.Effective Communication,How satisfied are you with our recognition initiatives?.Overall Satisfaction ,How satisfied are you with our recognition initiatives?.Customer service received from PE,Have you used any of our discounts or perks in the last six months?,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Discounts are appealing and relevant,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Brands Quality,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Easy Process,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Customer Service from Providers,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Discounts are communicated effectively,PE - Select up to 3 reasons why you haven’t used perks or discounts in the past 6 months.,"Please comment on ideas you think People Experience should start, stop or continue doing:",Have you participated in any INCAF courses within the last six months?,L&D - Select up to 3 reasons for not taking any INCAF (formerly INSAFORP) courses in the past 6 months.,Please provide feedback  if you have been a part of any INCAF Courses.Effective communication of available courses,Please provide feedback  if you have been a part of any INCAF Courses.Quality of the external courses offered,Please provide feedback  if you have been a part of any INCAF Courses.Easy enrollment process ,Please provide feedback  if you have been a part of any INCAF Courses.Customer service received from L&D,Have you participated in any internal courses in the last six months?,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.Effective communication of available courses,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.Quality of internal courses offered,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.User-friendly platforms,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.Customer service received from L&D,L&D - Select up to 3 reasons for not joining Internal Courses in the past 6 months.,"Please comment on ideas you think Learning & Development should start, stop or continue doing:",Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Customer Service,Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Effective Communication,Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Steps of the Processes,Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Process Automation (selfservice),Please rate your experience with HRBP on special permits over the last six months.Customer Service,Please rate your experience with HRBP on special permits over the last six months.Effective Communication,Please rate your experience with HRBP on special permits over the last six months.Steps of the Processes,Please rate your experience with HRBP on special permits over the last six months.Process Automation (selfservice),How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Customer Service,How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Effective Communication,How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Steps of the Processes,How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Process Automation (selfservice),"Please comment on ideas you think HRBP should start, stop or continue doing:"
174,8/26/2026 11:23,8/26/2026 11:33,anónimo,,Team Jorge,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,not any ideas atm,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,not atm,Very Satisfied,Very Satisfied,Neutral,Very Dissatisfied,Neutral,not atm,Satisfied,Very Dissatisfied,Satisfied,Very Dissatisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Neutral,Neutral,Neutral,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Dissatisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Cuando es holiday y son varios dias solo ponen holiday y un monto total. Deberias para mejor visualizacion del dato poner cuantos dias son de holiday a pesar de que ya hay dias trabajados en la quinchena,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,No,,,,,Lack of Awareness: I was unaware of the engagement activities taking place during this time period.;Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,No,,,,No,,,,,,Lack of Knowledge: I was unaware of the discounts available with these stakeholders.;Lack of Interest: The discounts and perks do not align with my personal interests or preferences.;Forgetfulness: I simply forgot about the available discounts and perks.,not atm,No,"Lack of Interest: I don’t find the course engaging or relevant to my role.;No Recognition or Incentives: I believe there’s no tangible reward for completing the course.;Lack of Communication: I was not aware of this benefit, so I was unable to participate.",,,,,No,,,,,Lack of Interest: I don’t find the course engaging or relevant to my role.;Lack of Communication: I was not aware of the internal courses available.,not atm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,not atm
175,8/26/2026 11:23,8/26/2026 11:37,anónimo,,Team Jorge,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,Referral bonus,Strongly Dissatisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Continue answering fast,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Dissatisfied,No,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,continue sending the payroll to the uam email,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.,No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.,s,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.;Lack of Interest: I don’t find the course engaging or relevant to my role.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",s,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,s
176,8/26/2026 11:26,8/26/2026 12:21,anónimo,,Team Jorge,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,look for people in new positions inside the company,Satisfied,Very Satisfied,Neutral,Very Satisfied,Satisfied,Very Satisfied,Satisfied,Satisfied,Very Satisfied,do a computer revision every couple of months for each to make sure everything is running smoothly,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,no,Neutral,Dissatisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Very Satisfied,Satisfied,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Neutral,Satisfied,Very Satisfied,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,everything is good ,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.;Transportation difficulties:  I had trouble finding reliable transportation during the event.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,Yes,Very Satisfied,Satisfied,Very Satisfied,Satisfied,,No,,,,No,,,,,,Brands Not Attractive Enough: The brands offering discounts or perks don't appeal to my preferences or needs.;No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.,everything is good ,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.;No Recognition or Incentives: I believe there’s no tangible reward for completing the course.;Lack of Communication: I was not aware of this benefit, so I was unable to participate.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.;Lack of Interest: I don’t find the course engaging or relevant to my role.",make the courses more attractive? ,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Very Satisfied,Very Satisfied,Neutral,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,sometimes we have emergency things that show up and not making available an option to put a comp day in less than two weeks can be frustrating 
177,8/26/2026 12:04,8/26/2026 12:25,anónimo,,Team Creative,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,-,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,-,Very Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,The system in place for managing cars that need to be moved is not effective,Neutral,Neutral,Neutral,Dissatisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Neutral,Neutral,Satisfied,Satisfied,Neutral,Satisfied,Very Dissatisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Haven't used this service,Dissatisfied,Satisfied,Haven't used this service,No,,,,,,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,-,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,Yes,Satisfied,Satisfied,Satisfied,No,,,,,,Forgetfulness: I simply forgot about the available discounts and perks.;Lack of Knowledge: I was unaware of the discounts available with these stakeholders.,-,No,Lack of Interest: I don’t find the course engaging or relevant to my role.,,,,,No,,,,,Lack of Interest: I don’t find the course engaging or relevant to my role.,-,Dissatisfied,Dissatisfied,Neutral,Haven't used this service,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,-
178,8/26/2026 13:02,8/26/2026 13:11,anónimo,,Team Jorge,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,Satisfied,Satisfied,Satisfied,Satisfied,Keep clear communication with new referrals and improve response time.,Very Satisfied,Haven't used this service,Very Satisfied,Haven't used this service,Very Satisfied,Haven't used this service,Very Satisfied,Haven't used this service,Very Satisfied,"No comment. Haven't reach IT for technical issues, yet.",Very Satisfied,Neutral,Neutral,Very Satisfied,Very Satisfied,"A clear sign for which parking spots are ""Reserved"" and which one are used for team members who have hybrid work",Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Neutral,Neutral,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,No,,,,,,Satisfied,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,Great work with this communication,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,Yes,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,,No,,,,No,,,,,,Lack of Knowledge: I was unaware of the discounts available with these stakeholders.;Brands Not Attractive Enough: The brands offering discounts or perks don't appeal to my preferences or needs.;No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.,More team activities,No,"Lack of Communication: I was not aware of this benefit, so I was unable to participate.;Lack of Interest: I don’t find the course engaging or relevant to my role.;Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Lack of Interest: I don’t find the course engaging or relevant to my role.;Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.;Lack of Communication: I was not aware of the internal courses available.",Create more Learning activities with clear communication.,Neutral,Neutral,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Quicker response for certificates
179,8/26/2026 13:58,8/26/2026 14:21,anónimo,,Management - Finance,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Seguir con la buena atención al cliente,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,ninguna,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,continuar con el servicio de cliente actual,No,,,,,Lack of interest: The engagement activities did not appeal to my personal interes or preferences.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.;Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,Yes,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Lack of Interest: The discounts and perks do not align with my personal interests or preferences.;No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.,solo agregar beneficio con llaollao por lo demás siempre lo gestionan muy bien,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.;Lack of Interest: I don’t find the course engaging or relevant to my role.;Lack of Communication: I was not aware of this benefit, so I was unable to participate.",,,,,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,dar visibilidad sobre los cursos de INCAF,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Neutral,Neutral,Neutral,ninguna idea que aportar
180,8/26/2026 14:06,8/26/2026 14:46,anónimo,,Management - Commercial,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,,,,No,,,,,No,,,,,Start sourcing talent on different platforms to extend the search. ,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Continue doing a great job at responsiveness and effectiveness,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Neutral,Reinforce rules with team,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,No,,,,,,Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Very Satisfied,Continue transparency,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.,No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.,Continue with new partnerships in wellness and health,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",Continue looking for spaces where we can learn,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Continue with effective communication
181,8/26/2026 14:08,8/26/2026 15:00,anónimo,,Management - Ops,Yes,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,,,,,No,,,,,No,,,,,NA,Satisfied,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,NA,Very Satisfied,Satisfied,Neutral,Neutral,Satisfied,NA,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,na,No,,,,,Lack of Awareness: I was unaware of the engagement activities taking place during this time period.;Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,No,,,,,Lack of Awareness: I was unaware of the engagement activities taking place during this time period.;Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,No,,,,No,,,,,,Lack of Knowledge: I was unaware of the discounts available with these stakeholders.;Lack of Interest: The discounts and perks do not align with my personal interests or preferences.;No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.,na,No,"No Recognition or Incentives: I believe there’s no tangible reward for completing the course.;Lack of Communication: I was not aware of this benefit, so I was unable to participate.;Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,Yes,Satisfied,Neutral,Neutral,Neutral,,na,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,na
182,8/26/2026 14:36,8/26/2026 15:04,anónimo,,Management - Finance,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,The team should continue the excellent overall customer service,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Satisfied,N/A,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,N/A,No,,,,,Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.;Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.,N/A,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",N/A,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,N/A
183,8/26/2026 15:01,8/26/2026 15:07,anónimo,,Team Benjamin,,,,,,,,,,,,,,,,,,,,,,,,Yes,Satisfied,Satisfied,Satisfied,Satisfied,No,,,,,Nothing comes to my mind,Strongly Dissatisfied,Strongly Dissatisfied,Neutral,Very Satisfied,Neutral,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Better equipment,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Nothing,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,Yes,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,,No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.;Lack of Interest: The discounts and perks do not align with my personal interests or preferences.,Nothing,Yes,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,Nothing,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Nothing
